0,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0000000.png,2,4,4.0,0.75
1262,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0001262.png,2,1,1.0,0.75
1263,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0001263.png,2,1,1.0,0.75
1264,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0001264.png,2,4,4.0,0.75
1265,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0001265.png,2,1,1.0,0.75
1266,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0001266.png,2,1,1.0,0.75
1267,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0001267.png,2,1,1.0,0.75
1268,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0001268.png,2,1,1.0,0.75
1269,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0001269.png,2,4,4.0,0.75
1270,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0001270.png,2,1,1.0,0.75
1271,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0001271.png,2,1,1.0,0.75
1272,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0001272.png,2,6,6.0,0.75
1273,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0001273.png,2,4,4.0,0.75
1274,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0001274.png,2,3,3.0,0.75
1275,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0001275.png,2,5,5.0,0.75
1276,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0001276.png,2,1,1.0,0.75
1277,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0001277.png,2,5,5.0,0.75
1278,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0001278.png,2,5,5.0,0.75
1279,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0001279.png,2,5,5.0,0.75
1280,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0001280.png,2,4,4.0,0.75
1281,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0001281.png,2,1,1.0,0.75
1282,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0001282.png,2,1,1.0,0.75
1283,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0001283.png,2,1,1.0,0.75
1284,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0001284.png,2,4,4.0,0.75
1285,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0001285.png,2,1,1.0,0.75
1286,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0001286.png,2,4,4.0,0.75
1287,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0001287.png,2,1,1.0,0.75
1288,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0001288.png,2,1,1.0,0.75
1289,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0001289.png,2,1,1.0,0.75
1290,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0001290.png,2,1,1.0,0.75
1291,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0001291.png,2,1,1.0,0.75
1292,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0001292.png,2,4,4.0,0.75
1293,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0001293.png,2,6,6.0,0.75
1294,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0001294.png,2,5,5.0,0.75
1295,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0001295.png,2,1,1.0,0.75
1296,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0001296.png,2,1,1.0,0.75
1297,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0001297.png,2,4,4.0,0.75
1298,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0001298.png,2,0,0.0,0.75
1299,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0001299.png,2,5,5.0,0.75
1300,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0001300.png,2,0,0.0,0.75
1301,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0001301.png,2,0,0.0,0.75
1302,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0001302.png,2,5,5.0,0.75
1303,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0001303.png,2,4,4.0,0.75
1304,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0001304.png,2,0,0.0,0.75
1305,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0001305.png,2,0,0.0,0.75
1306,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0001306.png,2,0,0.0,0.75
1307,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0001307.png,2,0,0.0,0.75
1308,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0001308.png,2,0,0.0,0.75
1309,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0001309.png,2,0,0.0,0.75
1310,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0001310.png,2,0,0.0,0.75
1311,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0001311.png,2,4,4.0,0.75
1312,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0001312.png,2,0,0.0,0.75
1313,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0001313.png,2,0,0.0,0.75
1314,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0001314.png,2,7,7.0,0.75
1315,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0001315.png,2,0,0.0,0.75
1316,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0001316.png,2,0,0.0,0.75
1317,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0001317.png,2,0,0.0,0.75
1318,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0001318.png,2,0,0.0,0.75
1319,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0001319.png,2,7,7.0,0.75
1320,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0001320.png,2,0,0.0,0.75
1321,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0001321.png,2,4,4.0,0.75
1322,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0001322.png,2,0,0.0,0.75
1323,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0001323.png,2,0,0.0,0.75
1324,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0001324.png,2,0,0.0,0.75
1325,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0001325.png,2,0,0.0,0.75
1326,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0001326.png,2,0,0.0,0.75
1327,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0001327.png,2,0,0.0,0.75
1328,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0001328.png,2,4,4.0,0.75
1329,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0001329.png,2,2,2.0,0.75
1330,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0001330.png,2,0,0.0,0.75
1331,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0001331.png,2,0,0.0,0.75
1332,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0001332.png,2,4,4.0,0.75
1333,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0001333.png,2,0,0.0,0.75
1334,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0001334.png,2,0,0.0,0.75
1335,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0001335.png,2,2,2.0,0.75
1336,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0001336.png,2,0,0.0,0.75
1337,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0001337.png,2,0,0.0,0.75
1338,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0001338.png,2,0,0.0,0.75
1339,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0001339.png,2,0,0.0,0.75
1340,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0001340.png,2,0,0.0,0.75
1341,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0001341.png,2,0,0.0,0.75
1342,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0001342.png,2,4,4.0,0.75
1343,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0001343.png,2,0,0.0,0.75
1344,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0001344.png,2,0,0.0,0.75
1345,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0001345.png,2,0,0.0,0.75
1346,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0001346.png,2,0,0.0,0.75
1347,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0001347.png,2,4,4.0,0.75
1348,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0001348.png,2,0,0.0,0.75
1349,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0001349.png,2,0,0.0,0.75
1350,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0001350.png,2,0,0.0,0.75
1351,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0001351.png,2,0,0.0,0.75
1352,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0001352.png,2,0,0.0,0.75
1353,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0001353.png,2,7,7.0,0.75
1354,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0001354.png,2,0,0.0,0.75
1355,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0001355.png,2,0,0.0,0.75
1356,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0001356.png,2,0,0.0,0.75
1357,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0001357.png,2,0,0.0,0.75
1358,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0001358.png,2,0,0.0,0.75
1359,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0001359.png,2,0,0.0,0.75
1360,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0001360.png,2,0,0.0,0.75
1361,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0001361.png,2,0,0.0,0.75
1362,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0001362.png,2,0,0.0,0.75
1363,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0001363.png,2,0,0.0,0.75
1364,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0001364.png,2,0,0.0,0.75
1365,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0001365.png,2,0,0.0,0.75
1366,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0001366.png,2,0,0.0,0.75
1367,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0001367.png,2,6,6.0,0.75
1368,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0001368.png,2,6,6.0,0.75
1369,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0001369.png,2,0,0.0,0.75
1370,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0001370.png,2,0,0.0,0.75
1371,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0001371.png,2,4,4.0,0.75
1372,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0001372.png,2,0,0.0,0.75
1373,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0001373.png,2,0,0.0,0.75
1374,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0001374.png,2,0,0.0,0.75
1375,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0001375.png,2,0,0.0,0.75
1376,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0001376.png,2,0,0.0,0.75
1377,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0001377.png,2,4,4.0,0.75
1378,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0001378.png,2,0,0.0,0.75
1379,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0001379.png,2,0,0.0,0.75
1380,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0001380.png,2,0,0.0,0.75
1381,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0001381.png,2,0,0.0,0.75
1382,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0001382.png,2,4,4.0,0.75
1383,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0001383.png,2,0,0.0,0.75
1384,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0001384.png,2,0,0.0,0.75
1385,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0001385.png,2,0,0.0,0.75
1386,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0001386.png,2,6,6.0,0.75
1387,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0001387.png,2,4,4.0,0.75
1388,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0001388.png,2,0,0.0,0.75
1389,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0001389.png,2,0,0.0,0.75
1390,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0001390.png,2,0,0.0,0.75
1391,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0001391.png,2,0,0.0,0.75
1392,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0001392.png,2,0,0.0,0.75
1393,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0001393.png,2,4,4.0,0.75
1394,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0001394.png,2,0,0.0,0.75
1395,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0001395.png,2,0,0.0,0.75
1396,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0001396.png,2,0,0.0,0.75
1397,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0001397.png,2,0,0.0,0.75
1398,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0001398.png,2,0,0.0,0.75
1399,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0001399.png,2,0,0.0,0.75
1400,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0001400.png,2,0,0.0,0.75
1401,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0001401.png,2,0,0.0,0.75
1402,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0001402.png,2,0,0.0,0.75
1403,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0001403.png,2,6,6.0,0.75
1404,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0001404.png,2,0,0.0,0.75
1405,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0001405.png,2,0,0.0,0.75
1406,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0001406.png,2,6,6.0,0.75
1407,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0001407.png,2,0,0.0,0.75
1408,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0001408.png,2,0,0.0,0.75
1409,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0001409.png,2,0,0.0,0.75
1410,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0001410.png,2,0,0.0,0.75
1411,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0001411.png,2,0,0.0,0.75
1412,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0001412.png,2,0,0.0,0.75
1413,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0001413.png,2,0,0.0,0.75
1414,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0001414.png,2,0,0.0,0.75
1415,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0001415.png,2,7,7.0,0.75
1416,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0001416.png,2,0,0.0,0.75
1417,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0001417.png,2,0,0.0,0.75
1418,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0001418.png,2,4,4.0,0.75
1419,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0001419.png,2,0,0.0,0.75
1420,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0001420.png,2,0,0.0,0.75
1421,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0001421.png,2,0,0.0,0.75
1422,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0001422.png,2,0,0.0,0.75
1423,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0001423.png,2,0,0.0,0.75
1424,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0001424.png,2,0,0.0,0.75
1425,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0001425.png,2,0,0.0,0.75
1426,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0001426.png,2,0,0.0,0.75
1427,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0001427.png,2,4,4.0,0.75
1428,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0001428.png,2,0,0.0,0.75
1429,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0001429.png,2,0,0.0,0.75
1430,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0001430.png,2,0,0.0,0.75
1431,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0001431.png,2,0,0.0,0.75
1432,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0001432.png,2,0,0.0,0.75
1433,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0001433.png,2,0,0.0,0.75
1434,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0001434.png,2,0,0.0,0.75
1435,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0001435.png,2,0,0.0,0.75
1436,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0001436.png,2,0,0.0,0.75
1437,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0001437.png,2,0,0.0,0.75
1438,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0001438.png,2,0,0.0,0.75
1439,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0001439.png,2,0,0.0,0.75
1440,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0001440.png,2,4,4.0,0.75
1441,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0001441.png,2,4,4.0,0.75
1442,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0001442.png,2,7,7.0,0.75
1443,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0001443.png,2,0,0.0,0.75
1444,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0001444.png,2,0,0.0,0.75
1445,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0001445.png,2,0,0.0,0.75
1446,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0001446.png,2,0,0.0,0.75
1447,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0001447.png,2,0,0.0,0.75
1448,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0001448.png,2,4,4.0,0.75
1449,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0001449.png,2,0,0.0,0.75
1450,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0001450.png,2,0,0.0,0.75
1451,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0001451.png,2,0,0.0,0.75
1452,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0001452.png,2,4,4.0,0.75
1453,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0001453.png,2,0,0.0,0.75
1454,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0001454.png,2,0,0.0,0.75
1455,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0001455.png,2,0,0.0,0.75
1456,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0001456.png,2,0,0.0,0.75
1457,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0001457.png,2,0,0.0,0.75
1458,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0001458.png,2,0,0.0,0.75
1459,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0001459.png,2,4,4.0,0.75
1460,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0001460.png,2,0,0.0,0.75
1461,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0001461.png,2,0,0.0,0.75
1462,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0001462.png,2,0,0.0,0.75
1463,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0001463.png,2,0,0.0,0.75
1464,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0001464.png,2,0,0.0,0.75
1465,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0001465.png,2,0,0.0,0.75
1466,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0001466.png,2,0,0.0,0.75
1467,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0001467.png,2,0,0.0,0.75
1468,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0001468.png,2,4,4.0,0.75
1469,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0001469.png,2,0,0.0,0.75
1470,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0001470.png,2,0,0.0,0.75
1471,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0001471.png,2,0,0.0,0.75
1472,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0001472.png,2,0,0.0,0.75
1473,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0001473.png,2,0,0.0,0.75
1474,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0001474.png,2,0,0.0,0.75
1475,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0001475.png,2,0,0.0,0.75
1476,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0001476.png,2,0,0.0,0.75
1477,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0001477.png,2,6,6.0,0.75
1478,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0001478.png,2,0,0.0,0.75
1479,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0001479.png,2,0,0.0,0.75
1480,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0001480.png,2,0,0.0,0.75
1481,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0001481.png,2,0,0.0,0.75
1482,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0001482.png,2,0,0.0,0.75
1483,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0001483.png,2,0,0.0,0.75
1484,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0001484.png,2,4,4.0,0.75
1485,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0001485.png,2,0,0.0,0.75
1486,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0001486.png,2,0,0.0,0.75
1487,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0001487.png,2,0,0.0,0.75
1488,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0001488.png,2,0,0.0,0.75
1489,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0001489.png,2,4,4.0,0.75
1490,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0001490.png,2,0,0.0,0.75
1491,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0001491.png,2,0,0.0,0.75
1492,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0001492.png,2,0,0.0,0.75
1493,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0001493.png,2,0,0.0,0.75
1494,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0001494.png,2,0,0.0,0.75
1495,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0001495.png,2,0,0.0,0.75
1496,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0001496.png,2,0,0.0,0.75
1497,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0001497.png,2,0,0.0,0.75
1498,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0001498.png,2,0,0.0,0.75
1499,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0001499.png,2,4,4.0,0.75
1500,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0001500.png,2,0,0.0,0.75
1501,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0001501.png,2,0,0.0,0.75
1502,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0001502.png,2,0,0.0,0.75
1503,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0001503.png,2,0,0.0,0.75
1504,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0001504.png,2,0,0.0,0.75
1505,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0001505.png,2,0,0.0,0.75
1506,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0001506.png,2,0,0.0,0.75
1507,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0001507.png,2,0,0.0,0.75
1508,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0001508.png,2,0,0.0,0.75
1509,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0001509.png,2,0,0.0,0.75
1510,facebase/data/Adience_256x256_resnet50_imagenet_noisy_cjs/images/img0001510.png,2,0,0.0,0.75
