0,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0000000.png,2,4,4.0,1.0
5340,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0005340.png,0,5,1.4665262699127195,1.355030536651611
5341,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0005341.png,0,3,2.6531076431274414,0.8941611647605896
5342,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0005342.png,0,2,2.2587695121765137,0.7905474901199341
5343,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0005343.png,0,1,0.1864930242300033,0.8070792555809021
5344,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0005344.png,0,4,4.827352523803711,0.8079599142074585
5345,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0005345.png,0,4,5.986687660217285,1.07185697555542
5346,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0005346.png,0,1,1.7381494045257568,0.8070206046104431
5347,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0005347.png,0,4,4.113032341003418,0.7785778641700745
5348,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0005348.png,0,5,4.796991348266602,0.788654625415802
5349,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0005349.png,0,1,5.205207824707031,1.4903548955917358
5350,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0005350.png,0,5,4.866668224334717,0.7883464694023132
5351,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0005351.png,0,1,0.1662767976522445,0.7897270917892456
5352,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0005352.png,0,5,4.814586162567139,0.8956063389778137
5353,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0005353.png,0,6,5.3123040199279785,0.941924214363098
5354,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0005354.png,0,2,3.425898551940918,0.9558854699134828
5355,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0005355.png,0,1,1.8411979675292969,0.8166041374206543
5356,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0005356.png,0,6,1.2239594459533691,1.5469902753829956
5357,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0005357.png,0,1,0.1755667775869369,0.7964632511138916
5358,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0005358.png,0,1,0.1350102424621582,0.7706512808799744
5359,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0005359.png,0,1,0.1294774264097213,0.7643349766731262
5360,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0005360.png,0,6,4.64817476272583,0.9677268862724304
5361,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0005361.png,0,6,1.7899630069732666,1.4628512859344482
5362,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0005362.png,0,3,0.4619391858577728,1.089851975440979
5363,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0005363.png,0,3,4.001762866973877,0.8351399302482605
5364,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0005364.png,0,4,0.7957171201705933,1.236530900001526
5365,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0005365.png,0,1,0.9035999178886414,0.7575581073760986
5366,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0005366.png,0,2,0.6686587929725647,0.91347998380661
5367,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0005367.png,0,2,0.3370976150035858,0.9515904784202576
5368,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0005368.png,0,1,0.1463165581226349,0.7828913927078247
5369,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0005369.png,0,3,3.4317572116851807,0.9157692193984984
5370,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0005370.png,0,3,1.5614900588989258,0.9550395607948304
5371,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0005371.png,0,2,0.6692322492599487,0.9093223214149476
5372,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0005372.png,0,1,2.070002317428589,0.8849320411682129
5373,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0005373.png,0,5,0.67693692445755,1.386265754699707
5374,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0005374.png,0,2,1.5382763147354126,0.7642706632614136
5375,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0005375.png,0,1,0.1740861684083938,0.7957862615585327
5376,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0005376.png,0,5,4.49603796005249,0.7708920240402222
5377,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0005377.png,0,6,5.644619464874268,0.9088376760482788
5378,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0005378.png,0,2,2.970470428466797,0.8617726564407349
5379,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0005379.png,0,2,1.1662123203277588,0.8021936416625977
5380,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0005380.png,0,3,0.4336304664611816,1.080466628074646
5381,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0005381.png,0,3,3.929454803466797,0.8541771173477173
5382,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0005382.png,0,3,4.466247081756592,0.9401703476905824
5383,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0005383.png,0,5,5.0,0.6308453679084778
5384,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0005384.png,0,3,5.249574661254883,1.0968784093856812
5385,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0005385.png,0,2,1.4495793581008911,0.8650795817375183
5386,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0005386.png,0,1,1.6196091175079346,0.9100634455680848
5387,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0005387.png,0,1,0.1614504307508468,0.7840849161148071
5388,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0005388.png,0,3,1.6008409261703491,0.949010729789734
5389,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0005389.png,0,2,3.428993225097656,0.9555756449699402
5390,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0005390.png,0,2,2.1157922744750977,0.7701881527900696
5391,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0005391.png,0,4,0.8694215416908264,1.248121976852417
5392,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0005392.png,0,6,5.535991191864014,0.7991118431091309
5393,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0005393.png,0,1,0.1431093215942382,0.7666934132575989
5394,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0005394.png,0,2,1.4012999534606934,0.8325157761573792
5395,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0005395.png,0,3,3.111128568649292,0.7829394340515137
5396,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0005396.png,0,2,3.1123125553131104,0.8955151438713074
5397,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0005397.png,0,1,0.1714777499437332,0.793974757194519
5398,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0005398.png,0,3,3.000000238418579,0.6526502966880798
5399,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0005399.png,0,2,0.3760702311992645,0.9530088305473328
5400,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0005400.png,0,1,0.1396539509296417,0.7758458256721497
5401,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0005401.png,0,1,0.1628113985061645,0.7864103317260742
5402,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0005402.png,0,6,5.544654369354248,0.8077889680862427
5403,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0005403.png,0,1,0.1650648713111877,0.7884166240692139
5404,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0005404.png,0,1,5.109001159667969,1.4814698696136477
5405,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0005405.png,0,1,0.1220582351088523,0.7554730176925659
5406,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0005406.png,0,1,0.1679281592369079,0.7907354235649109
5407,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0005407.png,0,0,1.0163161754608154,0.8866982460021973
5408,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0005408.png,0,5,2.86696720123291,1.088314175605774
5409,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0005409.png,0,3,3.115265130996704,0.789427638053894
5410,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0005410.png,0,5,5.0,0.6393437385559082
5411,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0005411.png,0,6,5.507462501525879,0.7935082912445068
5412,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0005412.png,0,4,0.8568947911262512,1.246457576751709
5413,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0005413.png,0,0,1.40260910987854,0.9743579030036926
5414,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0005414.png,0,6,1.96074903011322,1.4474791288375854
5415,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0005415.png,0,2,0.3059783577919006,0.9279526472091676
5416,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0005416.png,0,3,3.9727959632873535,0.8258699774742126
5417,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0005417.png,0,4,3.4001801013946533,0.8422418236732483
5418,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0005418.png,0,1,0.1242057830095291,0.7458247542381287
5419,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0005419.png,0,3,3.4424619674682617,0.916149914264679
5420,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0005420.png,0,1,0.5465837717056274,0.8064700365066528
5421,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0005421.png,0,2,0.294413685798645,0.9302721619606018
5422,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0005422.png,0,3,4.2264485359191895,0.9563903212547302
5423,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0005423.png,0,2,1.2839621305465698,0.8988209962844849
5424,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0005424.png,0,2,0.2528044581413269,0.9192876815795898
5425,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0005425.png,0,4,2.5441603660583496,0.953069806098938
5426,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0005426.png,0,0,0.2058452516794204,0.8102571368217468
5427,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0005427.png,0,1,0.1479605883359909,0.7846127152442932
5428,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0005428.png,0,7,3.300332546234131,1.382563829421997
5429,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0005429.png,0,1,1.1563981771469116,0.8680143356323242
5430,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0005430.png,0,2,0.6687332391738892,0.9149056673049928
5431,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0005431.png,0,3,2.8081445693969727,0.7817061543464661
5432,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0005432.png,0,3,3.980720043182373,0.8276321291923523
5433,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0005433.png,0,0,0.6951930522918701,0.828170120716095
5434,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0005434.png,0,1,0.17243692278862,0.7941076755523682
5435,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0005435.png,0,4,4.965401649475098,0.8387927412986755
5436,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0005436.png,0,7,1.1133047342300415,1.6881853342056274
5437,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0005437.png,0,1,0.2019165605306625,0.8117417693138123
5438,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0005438.png,0,5,5.693234920501709,0.8079118132591248
5439,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0005439.png,0,1,0.1809648871421814,0.8020273447036743
5440,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0005440.png,0,1,0.1253630667924881,0.7594828009605408
5441,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0005441.png,0,1,0.1451624482870102,0.7817875742912292
5442,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0005442.png,0,3,3.9790422916412354,0.8253859281539917
5443,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0005443.png,0,1,0.6852514743804932,0.8401148319244385
5444,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0005444.png,0,2,2.022075653076172,0.6668425798416138
5445,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0005445.png,0,1,0.1669812053442001,0.7897796034812927
5446,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0005446.png,0,2,2.489647388458252,0.7624022364616394
5447,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0005447.png,0,2,2.207768440246582,0.7821040153503418
5448,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0005448.png,0,0,0.2082465440034866,0.8076062202453613
5449,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0005449.png,0,3,1.0149531364440918,1.061991572380066
5450,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0005450.png,0,1,3.290602445602417,1.1475430727005005
5451,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0005451.png,0,4,5.02556037902832,0.8690748810768127
5452,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0005452.png,0,4,3.5202090740203857,0.7737861275672913
5453,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0005453.png,0,5,5.8759307861328125,0.881259024143219
5454,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0005454.png,0,3,4.4255852699279785,0.9570385813713074
5455,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0005455.png,0,1,3.2935268878936768,1.0961376428604126
5456,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0005456.png,0,4,5.6068434715271,0.9854347109794616
5457,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0005457.png,0,1,0.178630456328392,0.8008014559745789
5458,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0005458.png,0,0,0.0,0.6523224711418152
5459,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0005459.png,0,6,2.9625813961029053,1.2516216039657593
5460,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0005460.png,0,2,0.5471115112304688,0.9110788106918336
5461,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0005461.png,0,0,0.0,0.6438343524932861
5462,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0005462.png,0,0,0.0,0.6324480175971985
5463,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0005463.png,0,7,6.014972686767578,0.9386608600616456
5464,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0005464.png,0,5,4.524211406707764,0.7709366083145142
5465,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0005465.png,0,2,3.9364030361175537,1.0790940523147583
5466,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0005466.png,0,3,3.56815767288208,0.9371430277824402
5467,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0005467.png,0,2,1.3834291696548462,0.8391912579536438
5468,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0005468.png,0,1,0.1466276943683624,0.7831990718841553
5469,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0005469.png,0,1,4.845286846160889,1.4015885591506958
5470,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0005470.png,0,3,0.7448999285697937,1.0786685943603516
5471,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0005471.png,0,1,0.1295496225357055,0.7645279765129089
5472,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0005472.png,0,1,0.1913010478019714,0.8053976893424988
5473,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0005473.png,0,2,1.8907241821289065,0.7677584886550903
5474,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0005474.png,0,3,2.7385687828063965,0.9468979239463806
5475,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0005475.png,0,2,0.8496938943862915,0.904535710811615
5476,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0005476.png,0,3,3.5973575115203857,0.8588762283325195
5477,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0005477.png,0,5,5.000000953674316,0.6446415185928345
5478,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0005478.png,0,1,0.1422381252050399,0.7786139845848083
5479,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0005479.png,0,1,0.1645991206169128,0.7877122163772583
5480,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0005480.png,0,3,2.2099831104278564,0.8942803740501404
5481,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0005481.png,0,4,3.120054006576538,1.0833992958068848
5482,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0005482.png,0,2,0.3289220035076141,0.9480860233306884
5483,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0005483.png,0,0,0.0,0.6705440878868103
5484,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0005484.png,0,3,3.1356184482574463,0.7827932238578796
5485,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0005485.png,0,1,0.1700725704431533,0.7931840419769287
5486,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0005486.png,0,0,0.0,0.6611962914466858
5487,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0005487.png,0,1,1.0206619501113892,0.6797058582305908
5488,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0005488.png,0,2,0.3085333108901977,0.935916304588318
5489,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0005489.png,0,4,1.3726351261138916,1.130412459373474
5490,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0005490.png,0,1,0.160725250840187,0.7845069169998169
5491,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0005491.png,0,4,0.668251097202301,1.2381411790847778
5492,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0005492.png,0,4,3.485394239425659,0.755958616733551
5493,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0005493.png,0,1,0.1657657623291015,0.7891201376914978
5494,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0005494.png,0,2,1.8935413360595703,0.7842228412628174
5495,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0005495.png,0,1,1.9705743789672847,0.8449232578277588
5496,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0005496.png,0,5,3.89590835571289,1.0084559917449951
5497,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0005497.png,0,1,0.1352034509181976,0.7708731889724731
5498,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0005498.png,0,5,0.8431569933891296,1.3879482746124268
5499,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0005499.png,0,2,0.3116727471351623,0.9397267699241638
5500,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0005500.png,0,1,0.1379280537366867,0.7740626335144043
5501,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0005501.png,0,2,1.0479707717895508,0.8137422800064087
5502,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0005502.png,0,2,2.8416411876678467,0.8967555165290833
5503,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0005503.png,0,3,3.4679057598114014,0.7678598761558533
5504,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0005504.png,0,2,3.4899115562438965,0.947870135307312
5505,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0005505.png,0,2,1.6631693840026855,0.8442294001579285
5506,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0005506.png,0,0,0.6605486869812012,0.841457188129425
5507,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0005507.png,0,3,3.991903781890869,0.8208105564117432
5508,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0005508.png,0,1,0.1501705199480056,0.7738938331604004
5509,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0005509.png,0,2,2.74111557006836,0.8765823245048523
5510,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0005510.png,0,4,4.123816967010498,0.7897345423698425
5511,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0005511.png,0,5,6.550264358520508,1.0036345720291138
5512,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0005512.png,0,3,3.2414705753326416,0.8034526705741882
5513,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0005513.png,0,1,0.1707603633403778,0.793243408203125
5514,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0005514.png,0,4,3.6084530353546143,0.8874106407165527
5515,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0005515.png,0,1,0.9099274277687072,0.7554309368133545
5516,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0005516.png,0,2,0.331229031085968,0.9405916333198548
5517,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0005517.png,0,2,2.109755039215088,0.768277108669281
5518,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0005518.png,0,2,2.248389482498169,0.7934764623641968
5519,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0005519.png,0,5,3.441617012023926,1.0155770778656006
5520,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0005520.png,0,1,0.146240621805191,0.7829708456993103
5521,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0005521.png,0,3,1.28438401222229,0.9719176292419434
5522,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0005522.png,0,2,1.3852245807647705,0.8449879288673401
5523,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0005523.png,0,2,0.6631924510002136,0.9088668823242188
5524,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0005524.png,0,2,1.6348415613174438,0.9769591689109802
5525,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0005525.png,0,0,0.6650992035865784,0.8247683644294739
5526,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0005526.png,0,3,5.113514423370361,1.0919028520584106
5527,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0005527.png,0,0,0.2013915926218032,0.8117619156837463
5528,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0005528.png,0,2,3.4896154403686523,0.9440661072731018
5529,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0005529.png,0,3,4.467233180999756,0.9561446905136108
5530,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0005530.png,0,4,5.640134811401367,0.9728547930717468
5531,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0005531.png,0,7,5.169275283813477,1.098220705986023
5532,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0005532.png,0,1,0.1724246740341186,0.795020580291748
5533,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0005533.png,0,5,5.127277851104736,0.7811656594276428
5534,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0005534.png,0,1,1.0217525959014893,0.6839940547943115
5535,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0005535.png,0,2,1.0675263404846191,0.8090734481811523
5536,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0005536.png,0,6,2.8239400386810303,1.2704447507858276
5537,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0005537.png,0,1,0.1755139082670211,0.7980009317398071
5538,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0005538.png,0,3,4.421253204345703,0.9474434852600098
5539,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0005539.png,0,2,1.0663050413131714,0.805112898349762
5540,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0005540.png,0,5,3.445944309234619,0.9781707525253296
5541,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0005541.png,0,4,2.9392645359039307,0.9545316100120544
5542,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0005542.png,0,7,2.431358337402344,1.5477055311203003
5543,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0005543.png,0,1,0.1337595283985138,0.7692685127258301
