0,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0000000.png,2,4,4.0,0.75
4228,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0004228.png,2,0,0.0,0.75
4229,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0004229.png,2,0,0.0,0.75
4230,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0004230.png,2,0,0.0,0.75
4231,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0004231.png,2,0,0.0,0.75
4232,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0004232.png,2,0,0.0,0.75
4233,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0004233.png,2,4,4.0,0.75
4234,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0004234.png,2,0,0.0,0.75
4235,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0004235.png,2,0,0.0,0.75
4236,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0004236.png,2,4,4.0,0.75
4237,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0004237.png,2,4,4.0,0.75
4238,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0004238.png,2,0,0.0,0.75
4239,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0004239.png,2,6,6.0,0.75
4240,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0004240.png,2,4,4.0,0.75
4241,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0004241.png,2,0,0.0,0.75
4242,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0004242.png,2,0,0.0,0.75
4243,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0004243.png,2,0,0.0,0.75
4244,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0004244.png,2,0,0.0,0.75
4245,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0004245.png,2,0,0.0,0.75
4246,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0004246.png,2,0,0.0,0.75
4247,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0004247.png,2,0,0.0,0.75
4248,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0004248.png,2,0,0.0,0.75
4249,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0004249.png,2,0,0.0,0.75
4250,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0004250.png,2,4,4.0,0.75
4251,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0004251.png,2,0,0.0,0.75
4252,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0004252.png,2,0,0.0,0.75
4253,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0004253.png,2,0,0.0,0.75
4254,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0004254.png,2,0,0.0,0.75
4255,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0004255.png,2,0,0.0,0.75
4256,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0004256.png,2,0,0.0,0.75
4257,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0004257.png,2,0,0.0,0.75
4258,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0004258.png,2,4,4.0,0.75
4259,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0004259.png,2,4,4.0,0.75
4260,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0004260.png,2,0,0.0,0.75
4261,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0004261.png,2,0,0.0,0.75
4262,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0004262.png,2,0,0.0,0.75
4263,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0004263.png,2,4,4.0,0.75
4264,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0004264.png,2,4,4.0,0.75
4265,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0004265.png,2,0,0.0,0.75
4266,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0004266.png,2,0,0.0,0.75
4267,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0004267.png,2,0,0.0,0.75
4268,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0004268.png,2,0,0.0,0.75
4269,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0004269.png,2,0,0.0,0.75
4270,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0004270.png,2,0,0.0,0.75
4271,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0004271.png,2,0,0.0,0.75
4272,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0004272.png,2,4,4.0,0.75
4273,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0004273.png,2,0,0.0,0.75
4274,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0004274.png,2,0,0.0,0.75
4275,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0004275.png,2,0,0.0,0.75
4276,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0004276.png,2,0,0.0,0.75
4277,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0004277.png,2,0,0.0,0.75
4278,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0004278.png,2,0,0.0,0.75
4279,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0004279.png,2,0,0.0,0.75
4280,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0004280.png,2,0,0.0,0.75
4281,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0004281.png,2,0,0.0,0.75
4282,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0004282.png,2,0,0.0,0.75
4283,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0004283.png,2,0,0.0,0.75
4284,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0004284.png,2,0,0.0,0.75
4285,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0004285.png,2,0,0.0,0.75
4286,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0004286.png,2,0,0.0,0.75
4287,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0004287.png,2,4,4.0,0.75
4288,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0004288.png,2,0,0.0,0.75
4289,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0004289.png,2,0,0.0,0.75
4290,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0004290.png,2,0,0.0,0.75
4291,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0004291.png,2,0,0.0,0.75
4292,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0004292.png,2,0,0.0,0.75
4293,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0004293.png,2,4,4.0,0.75
4294,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0004294.png,2,0,0.0,0.75
4295,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0004295.png,2,0,0.0,0.75
4296,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0004296.png,2,0,0.0,0.75
4297,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0004297.png,2,4,4.0,0.75
4298,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0004298.png,2,0,0.0,0.75
4299,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0004299.png,2,0,0.0,0.75
4300,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0004300.png,2,0,0.0,0.75
4301,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0004301.png,2,0,0.0,0.75
4302,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0004302.png,2,0,0.0,0.75
4303,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0004303.png,2,4,4.0,0.75
4304,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0004304.png,2,0,0.0,0.75
4305,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0004305.png,2,0,0.0,0.75
4306,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0004306.png,2,0,0.0,0.75
4307,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0004307.png,2,0,0.0,0.75
4308,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0004308.png,2,0,0.0,0.75
4309,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0004309.png,2,0,0.0,0.75
4310,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0004310.png,2,0,0.0,0.75
4311,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0004311.png,2,0,0.0,0.75
4312,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0004312.png,2,0,0.0,0.75
4313,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0004313.png,2,0,0.0,0.75
4314,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0004314.png,2,0,0.0,0.75
4315,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0004315.png,2,0,0.0,0.75
4316,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0004316.png,2,0,0.0,0.75
4317,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0004317.png,2,0,0.0,0.75
4318,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0004318.png,2,0,0.0,0.75
4319,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0004319.png,2,0,0.0,0.75
4320,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0004320.png,2,0,0.0,0.75
4321,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0004321.png,2,0,0.0,0.75
4322,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0004322.png,2,0,0.0,0.75
4323,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0004323.png,2,0,0.0,0.75
4324,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0004324.png,2,6,6.0,0.75
4325,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0004325.png,2,6,6.0,0.75
4326,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0004326.png,2,6,6.0,0.75
4327,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0004327.png,2,6,6.0,0.75
4328,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0004328.png,2,3,3.0,0.75
4329,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0004329.png,2,6,6.0,0.75
4330,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0004330.png,2,3,3.0,0.75
4331,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0004331.png,2,3,3.0,0.75
4332,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0004332.png,2,6,6.0,0.75
4333,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0004333.png,2,6,6.0,0.75
4334,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0004334.png,2,3,3.0,0.75
4335,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0004335.png,2,4,4.0,0.75
4336,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0004336.png,2,4,4.0,0.75
4337,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0004337.png,2,4,4.0,0.75
4338,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0004338.png,2,4,4.0,0.75
4339,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0004339.png,2,4,4.0,0.75
4340,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0004340.png,2,4,4.0,0.75
4341,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0004341.png,2,4,4.0,0.75
4342,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0004342.png,2,4,4.0,0.75
4343,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0004343.png,2,4,4.0,0.75
4344,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0004344.png,2,4,4.0,0.75
4345,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0004345.png,2,4,4.0,0.75
4346,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0004346.png,2,4,4.0,0.75
4347,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0004347.png,2,4,4.0,0.75
4348,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0004348.png,2,4,4.0,0.75
4349,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0004349.png,2,4,4.0,0.75
4350,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0004350.png,2,7,7.0,0.75
4351,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0004351.png,2,7,7.0,0.75
4352,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0004352.png,2,7,7.0,0.75
4353,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0004353.png,2,7,7.0,0.75
4354,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0004354.png,2,7,7.0,0.75
4355,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0004355.png,2,7,7.0,0.75
4356,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0004356.png,2,7,7.0,0.75
4357,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0004357.png,2,7,7.0,0.75
4358,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0004358.png,2,3,3.0,0.75
4359,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0004359.png,2,3,3.0,0.75
4360,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0004360.png,2,3,3.0,0.75
4361,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0004361.png,2,3,3.0,0.75
4362,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0004362.png,2,3,3.0,0.75
4363,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0004363.png,2,3,3.0,0.75
4364,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0004364.png,2,3,3.0,0.75
4365,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0004365.png,2,3,3.0,0.75
4366,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0004366.png,2,3,3.0,0.75
4367,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0004367.png,2,4,4.0,0.75
4368,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0004368.png,2,5,5.0,0.75
4369,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0004369.png,2,6,6.0,0.75
4370,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0004370.png,2,5,5.0,0.75
4371,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0004371.png,2,4,4.0,0.75
4372,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0004372.png,2,4,4.0,0.75
4373,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0004373.png,2,4,4.0,0.75
4374,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0004374.png,2,4,4.0,0.75
4375,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0004375.png,2,4,4.0,0.75
4376,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0004376.png,2,4,4.0,0.75
4377,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0004377.png,2,4,4.0,0.75
4378,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0004378.png,2,4,4.0,0.75
4379,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0004379.png,2,4,4.0,0.75
4380,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0004380.png,0,7,6.743768215179443,0.6712568998336792
4382,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0004382.png,0,1,0.1744024604558944,0.6936722993850708
4383,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0004383.png,0,1,0.1836116760969162,0.6968770623207092
4386,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0004386.png,0,1,0.1621576845645904,0.6890659332275391
4387,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0004387.png,0,3,3.573836326599121,0.7126399874687195
4388,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0004388.png,0,3,3.416109800338745,0.6468814611434937
4389,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0004389.png,0,1,0.3965701460838318,0.705663800239563
4391,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0004391.png,0,2,2.161630392074585,0.6252657175064087
4392,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0004392.png,0,3,3.853374719619751,0.6848499774932861
4393,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0004393.png,0,2,1.5215964317321775,0.7204850316047668
4395,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0004395.png,0,3,3.993563175201416,0.7087992429733276
4397,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0004397.png,0,3,2.9630215167999268,0.6102228164672852
4398,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0004398.png,0,2,0.7658752202987671,0.7454632520675659
4403,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0004403.png,0,2,3.0772554874420166,0.7309179902076721
4407,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0004407.png,0,3,3.573836326599121,0.7126399874687195
4408,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0004408.png,0,3,3.416109800338745,0.6468814611434937
4409,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0004409.png,0,1,0.3965701460838318,0.705663800239563
4410,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0004410.png,0,1,1.5187729597091677,0.7349953651428223
4411,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0004411.png,0,2,1.1784735918045044,0.6971657872200012
4412,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0004412.png,0,2,1.60170578956604,0.6561141014099121
4413,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0004413.png,0,7,6.999999523162842,0.6416108012199402
4414,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0004414.png,0,2,2.9544804096221924,0.728073000907898
4416,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0004416.png,0,2,2.391918659210205,0.654356837272644
4417,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0004417.png,0,7,6.231930255889893,0.7320696711540222
4418,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0004418.png,0,2,2.0338945388793945,0.6186241507530212
4423,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0004423.png,0,2,1.180753469467163,0.6979587078094482
4424,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0004424.png,0,1,0.5975539088249207,0.6649516224861145
4427,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0004427.png,0,2,2.4068257808685303,0.6576342582702637
4431,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0004431.png,0,3,1.9616369009017944,0.7340269088745117
4433,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0004433.png,0,1,0.1578606069087982,0.6874171495437622
4434,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0004434.png,0,2,2.211127758026123,0.6487616300582886
4435,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0004435.png,0,3,3.846067428588867,0.6879372000694275
4436,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0004436.png,0,7,7.0,0.6232494115829468
4437,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0004437.png,0,6,6.493259906768799,0.7293363213539124
4438,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0004438.png,0,1,0.5928587317466736,0.6596766114234924
4439,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0004439.png,0,1,0.1635932624340057,0.6897939443588257
4440,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0004440.png,0,1,1.6727344989776611,0.718238115310669
4442,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0004442.png,0,3,3.673727989196777,0.7101860642433167
4444,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0004444.png,0,3,3.392998456954956,0.6580372452735901
4445,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0004445.png,0,3,3.843452215194702,0.689002275466919
4446,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0004446.png,0,2,1.8087283372879028,0.6347693800926208
4447,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0004447.png,0,1,0.1749186217784881,0.6938639879226685
4448,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0004448.png,0,5,4.999999523162842,0.6194915771484375
4449,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0004449.png,0,3,3.844779968261719,0.6884714961051941
4450,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0004450.png,0,6,5.766628265380859,0.6774420738220215
4451,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0004451.png,0,2,2.350546598434448,0.6477432250976562
4452,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0004452.png,0,2,1.132092833518982,0.6987216472625732
4453,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0004453.png,0,7,6.999999046325684,0.6176772117614746
4455,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0004455.png,0,7,6.231930255889893,0.7320696711540222
4457,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0004457.png,0,1,0.1557782292366027,0.6865217685699463
4458,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0004458.png,0,1,0.251133382320404,0.7041309475898743
4459,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0004459.png,0,3,3.426316738128662,0.7103602290153503
4460,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0004460.png,0,1,0.9737389087677002,0.6180489659309387
4461,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0004461.png,0,1,1.828721165657044,0.6991477608680725
4462,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0004462.png,0,1,0.5989593267440796,0.6628669500350952
4463,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0004463.png,0,0,0.2690054476261139,0.6948196887969971
4464,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0004464.png,0,1,1.5588297843933103,0.6952829957008362
4466,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0004466.png,0,1,1.010510802268982,0.6146255731582642
4468,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0004468.png,0,5,5.332025051116943,0.659421443939209
4469,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0004469.png,0,1,0.1678987145423889,0.6913699507713318
4470,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0004470.png,0,2,3.1078133583068848,0.7378281950950623
4471,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0004471.png,0,2,3.143597364425659,0.7384560108184814
4473,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0004473.png,0,0,0.0557877980172634,0.6239598393440247
4474,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0004474.png,0,1,0.5750629901885986,0.6597871780395508
4475,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0004475.png,0,2,1.964377760887146,0.6172839403152466
4476,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0004476.png,0,2,2.0,0.6100714206695557
4477,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0004477.png,0,1,1.4468064308166504,0.7216747999191284
4478,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0004478.png,0,2,3.2189419269561768,0.7484762668609619
4480,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0004480.png,0,1,0.1492775976657867,0.6838600635528564
4481,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0004481.png,0,3,2.962042093276977,0.613638162612915
4483,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0004483.png,0,1,0.5894926190376282,0.665180504322052
4485,facebase/data/Adience_256x256_resnet50_imagenet_noisy_dldl_v2/images/img0004485.png,0,3,3.804062366485596,0.693485677242279
